Year,Ethnicity,Education,rural_urban_class,Gender.Code,Region,measure1,measure2,attr,source,agr_by,overall_value
2013,NH White,666,Small-medium metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,15935.7588101587
2013,NH White,666,Small-medium metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,28942.4169250303
2013,NH White,666,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,431657
2013,NH White,666,Non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,829.332990026245
2013,NH White,666,Non metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1660.27823450341
2013,NH White,666,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,8515620.41957332
2013,NH White,666,Non metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,17550.5288577913
2013,NH White,666,Non metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,32753.5502399136
2013,NH White,666,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,2021154
2013,NH White,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,729.27311729587
2013,NH White,666,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1413.58754317076
2013,NH White,666,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,38922972.742717
2013,NH White,666,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,14996.1309469149
2013,NH White,666,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,27222.5814620161
2013,NH White,4-year college graduate or higher,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,183422
2013,NH White,4-year college graduate or higher,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,3479600.95142048
2013,NH White,4-year college graduate or higher,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,109845
2013,NH White,4-year college graduate or higher,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,2054734.41767206
2013,NH White,4-year college graduate or higher,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,45792
2013,NH White,4-year college graduate or higher,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,874038.644275795
2013,NH White,4-year college graduate or higher,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,339059
2013,NH White,4-year college graduate or higher,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,509.107922747351
2013,NH White,4-year college graduate or higher,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,689.80326734889
2013,NH White,4-year college graduate or higher,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,6408374.01336834
2013,NH White,4-year college graduate or higher,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,8711.25506246136
2013,NH White,4-year college graduate or higher,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,13037.605056392
2013,NH White,High school graduate or lower,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,536006
2013,NH White,High school graduate or lower,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,9740347.23311415
2013,NH White,High school graduate or lower,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,434708
2013,NH White,High school graduate or lower,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,8269193.30476541
2013,NH White,High school graduate or lower,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,314181
2013,NH White,High school graduate or lower,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,6075208.412191
2013,NH White,High school graduate or lower,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,1284895
2013,NH White,High school graduate or lower,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,1063.89299364274
2013,NH White,High school graduate or lower,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,2492.1834086545
2013,NH White,High school graduate or lower,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,24084748.9500706
2013,NH White,High school graduate or lower,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,23427.2934988668
2013,NH White,High school graduate or lower,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,46714.7990574909
2013,NH White,Some college education but no 4-year college degree,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,170044
2013,NH White,Some college education but no 4-year college degree,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,3565125.65907259
2013,NH White,Some college education but no 4-year college degree,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,126822
2013,NH White,Some college education but no 4-year college degree,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,2704223.42467195
2013,NH White,Some college education but no 4-year college degree,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,67364
2013,NH White,Some college education but no 4-year college degree,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,1477288.49360881
2013,NH White,Some college education but no 4-year college degree,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,364230
2013,NH White,Some college education but no 4-year college degree,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,606.451731850561
2013,NH White,Some college education but no 4-year college degree,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,934.570086983296
2013,NH White,Some college education but no 4-year college degree,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,7746637.57735335
