...1,...2,Year,Gender.Code,Ethnicity,svi_bin,rural_urban_class,attr,Education,source,svi_bin1,svi_bin2,svi_bin3,svi_bin4,scenario,method,measure1,measure2,Region,mean,lower,upper,min_age,max_age,measure3,agr_by
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,6.83405502196557,6.64682063780212,7.02128940612901,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,di_gee_white,Deaths,absolute number,United States,8118.6575643828,7732.05482322173,8376.39272515686,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,5.89788310114836,5.61703152490321,6.0851174853118,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee,Deaths,absolute number,United States,16208.4300126372,15764.3634369486,16652.4965883259,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,10.7448881312744,10.4505076345272,11.0392686280216,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee_white,Deaths,absolute number,United States,13988.0971341938,13321.9972706608,14432.1637098825,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,9.27298564753818,8.83141490241733,9.56736614428543,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee,Deaths,absolute number,United States,7206.29365047083,7008.86094771821,7403.72635322346,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,11.1374626213845,10.8323266591548,11.4425985836142,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee_white,Deaths,absolute number,United States,6219.1301367077,5922.98108257878,6416.56283946033,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,9.61178281023594,9.15407886689139,9.91691877246565,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee,Deaths,absolute number,United States,16836.764530905,16375.4833108802,17298.0457509298,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,8.76362242794843,8.5235231833471,9.00372167254975,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee_white,Deaths,absolute number,United States,14530.358430781,13838.4366007439,14991.6396508058,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,7.56312620494179,7.20297733803981,7.80322544954312,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee,Deaths,absolute number,United States,10330.6315869057,10047.6005845247,10613.6625892866,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,9.7578321751794,9.49049430736626,10.0251700429925,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee_white,Deaths,absolute number,United States,8915.47657500077,8490.93007142932,9198.50757738175,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,8.42114283611372,8.02013603439404,8.68848070392686,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee,Deaths,absolute number,United States,5654.6609135505,5499.7386967409,5809.5831303601,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,10.2368413565218,9.95637994949378,10.5173027635498,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee_white,Deaths,absolute number,United States,4880.04982950248,4647.66650428809,5034.97204631209,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,8.83453432138181,8.41384221083983,9.1149957284098,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee,Deaths,absolute number,United States,2460.33171049512,2392.92536226238,2527.73805872787,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,6.17775608270419,6.00850249139723,6.34700967401116,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee_white,Deaths,absolute number,United States,2123.29996933141,2022.1904469823,2190.70631756415,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,5.33148812616937,5.07760773920893,5.50074171747634,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee,Deaths,absolute number,United States,6331.04377406584,6157.59051998184,6504.49702814983,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,8.17554074081323,7.95155332325671,8.39952815836976,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee_white,Deaths,absolute number,United States,5463.77750364586,5203.59762251987,5637.23075772985,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,7.0556036530306,6.71962252669582,7.27959107058712,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee,Deaths,absolute number,United States,24030.6815468002,23372.3067099016,24689.0563836989,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,10.203829913881,9.92427292993905,10.4833868978229,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee_white,Deaths,absolute number,United States,20738.807362307,19751.2451069591,21397.1821992057,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,8.80604499417127,8.38670951825836,9.08560197811321,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee,Deaths,absolute number,United States,4627.81611328274,4501.02663072705,4754.60559583843,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,7.73504334380819,7.52312434808741,7.94696233952896,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee_white,Deaths,absolute number,United States,3993.86870050428,3803.68447667075,4120.65818305998,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,6.67544836520432,6.35756987162318,6.88736736092509,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee,Deaths,absolute number,United States,11469.4475646592,11155.2161245316,11783.6790047869,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,9.16789500618423,8.91671980053535,9.41907021183311,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee_white,Deaths,absolute number,United States,9898.29036402097,9426.94320382951,10212.5218041486,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,7.91201897793981,7.5352561694665,8.1631941835887,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,di_gee,Deaths,absolute number,United States,16724.7933534192,16266.5798368872,17183.0068699512,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,9.96928713886119,9.69615598437184,10.2424182933505,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,di_gee_white,Deaths,absolute number,United States,14433.725770759,13746.405495961,14891.9392872911,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,8.60363136641445,8.19393463468044,8.87676252090379,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,32822.0570313612,31922.8225921458,33721.2914705765,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,8.62470247406442,8.3884092555969,8.86099569253194,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,28325.8848352843,26977.0331764613,29225.1192744997,65,150,value,nation
