rural_urban_class,scenario,svi_bin,svi_bin1,svi_bin2,svi_bin3,svi_bin4,Region,Gender.Code,Ethnicity,Education,Year,min_age,max_age,value,mean_lower,mean_upper,agr_by,pm_metric
All,real,All,High SES,All,All,All,United States,All genders,American Indian or Alaska Native,Some college education but no 4-year college degree,2016,25,150,6.21986371126272,6.21479894926605,6.22492847325938,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Asian or Pacific Islander,666,2016,25,150,6.79656921758043,6.79111559644102,6.80202283871985,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Asian or Pacific Islander,666,2016,65,150,6.53183209573628,6.52439026236945,6.5392739291031,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Asian or Pacific Islander,4-year college graduate or higher,2016,25,150,6.98385863541857,6.97860085876057,6.98911641207657,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Asian or Pacific Islander,High school graduate or lower,2016,25,150,6.59533153814612,6.58836270917514,6.6023003671171,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Asian or Pacific Islander,Some college education but no 4-year college degree,2016,25,150,6.51346928752063,6.5064318000399,6.52050677500136,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Black American,666,2016,25,150,7.54728558968114,7.54435874919881,7.55021243016346,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Black American,666,2016,65,150,7.57856953813879,7.57493729690574,7.58220177937184,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Black American,4-year college graduate or higher,2016,25,150,7.5440143532962,7.54108082429797,7.54694788229443,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Black American,High school graduate or lower,2016,25,150,7.55855216582389,7.55517588555921,7.56192844608858,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Black American,Some college education but no 4-year college degree,2016,25,150,7.53678562438981,7.53359210953699,7.53997913924263,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Hispanic or Latino White,666,2016,25,150,7.07740388508358,7.07414086626421,7.08066690390295,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Hispanic or Latino White,666,2016,65,150,7.06283697323538,7.05887772195302,7.06679622451774,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Hispanic or Latino White,4-year college graduate or higher,2016,25,150,7.03142704509728,7.02834324373151,7.03451084646306,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Hispanic or Latino White,High school graduate or lower,2016,25,150,7.14574294871556,7.14172885518543,7.14975704224569,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Hispanic or Latino White,Some college education but no 4-year college degree,2016,25,150,6.9683973787775,6.96495522213034,6.97183953542467,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,NH White,666,2016,25,150,6.58227588463933,6.58045110987918,6.58410065939947,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,NH White,666,2016,65,150,6.55736565575041,6.55532896977502,6.5594023417258,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,NH White,4-year college graduate or higher,2016,25,150,6.64478579462289,6.64270068964061,6.64687089960517,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,NH White,High school graduate or lower,2016,25,150,6.5919810182778,6.590115843009,6.59384619354659,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,NH White,Some college education but no 4-year college degree,2016,25,150,6.48985200543415,6.48791914714249,6.49178486372582,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,"All, All Origins",666,2016,25,150,7.68874639616172,7.68675976789026,7.69073302443318,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,"All, All Origins",666,2016,65,150,7.544673656141,7.54252990639826,7.54681740588374,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2016,25,150,7.82971866941809,7.82672683875708,7.83271050007911,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2016,65,150,7.62408626290587,7.62062567841269,7.62754684739905,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2016,25,150,7.75439913570808,7.75258284069063,7.75621543072552,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2016,65,150,7.57266014481163,7.57083186383899,7.57448842578427,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2016,25,150,7.66486767302496,7.66281398582624,7.66692136022369,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2016,65,150,7.52266177996193,7.52026630050243,7.52505725942143,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,American Indian or Alaska Native,666,2016,25,150,7.13338326286193,7.12828810890235,7.13847841682151,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,American Indian or Alaska Native,666,2016,65,150,7.05768574728953,7.05109802457632,7.06427347000274,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,American Indian or Alaska Native,4-year college graduate or higher,2016,25,150,7.28443400505067,7.27789302006578,7.29097499003555,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,American Indian or Alaska Native,High school graduate or lower,2016,25,150,7.16407141738907,7.15847452907019,7.16966830570796,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,American Indian or Alaska Native,Some college education but no 4-year college degree,2016,25,150,7.02014599832087,7.01435547550873,7.025936521133,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Asian or Pacific Islander,666,2016,25,150,8.79109871114659,8.78630926101008,8.7958881612831,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Asian or Pacific Islander,666,2016,65,150,8.99271359130127,8.98704041140782,8.99838677119473,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Asian or Pacific Islander,4-year college graduate or higher,2016,25,150,8.80481809768755,8.7989383130872,8.8106978822879,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Asian or Pacific Islander,High school graduate or lower,2016,25,150,8.69033307827571,8.68548149383928,8.69518466271214,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Asian or Pacific Islander,Some college education but no 4-year college degree,2016,25,150,8.90817941186335,8.90279724578263,8.91356157794407,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Black American,666,2016,25,150,8.16517244819796,8.16274621722795,8.16759867916796,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Black American,666,2016,65,150,8.22053960651326,8.21765326504644,8.22342594798008,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Black American,4-year college graduate or higher,2016,25,150,8.16834241765849,8.16556097103538,8.1711238642816,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Black American,High school graduate or lower,2016,25,150,8.13601894552885,8.13340535591466,8.13863253514304,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Black American,Some college education but no 4-year college degree,2016,25,150,8.20180423536925,8.19925221051729,8.20435626022122,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Hispanic or Latino White,666,2016,25,150,8.3947629701958,8.39140947291139,8.39811646748021,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Hispanic or Latino White,666,2016,65,150,8.39218985496177,8.38837077333659,8.39600893658695,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Hispanic or Latino White,4-year college graduate or higher,2016,25,150,8.18832093821047,8.18442087213066,8.19222100429029,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Hispanic or Latino White,High school graduate or lower,2016,25,150,8.49285775304374,8.48914655556092,8.49656895052656,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Hispanic or Latino White,Some college education but no 4-year college degree,2016,25,150,8.27624608615698,8.27264945477099,8.27984271754296,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,NH White,666,2016,25,150,7.37221910418816,7.37005918805632,7.37437902031999,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,NH White,666,2016,65,150,7.30854623321198,7.30622140681679,7.31087105960717,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,NH White,4-year college graduate or higher,2016,25,150,7.6010110171448,7.59785844941913,7.60416358487047,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,NH White,High school graduate or lower,2016,25,150,7.20839169200073,7.20651884312531,7.21026454087614,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,NH White,Some college education but no 4-year college degree,2016,25,150,7.32380929143407,7.32161179449692,7.32600678837122,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",666,2016,25,150,7.4771080549003,7.4746263377017,7.47958977209889,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",666,2016,65,150,7.36609901365027,7.36342223435977,7.36877579294076,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2016,25,150,7.52099994108492,7.51766140133814,7.5243384808317,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2016,65,150,7.32765518958881,7.32369516180592,7.3316152173717,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2016,25,150,7.5257273282027,7.52317697399457,7.52827768241083,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2016,65,150,7.41810004193215,7.41561051233471,7.42058957152958,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2016,25,150,7.47451988009943,7.47166493874776,7.4773748214511,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2016,65,150,7.31960403147818,7.31623606900787,7.32297199394848,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,American Indian or Alaska Native,666,2016,25,150,6.06519664533317,6.05962479560466,6.07076849506168,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,American Indian or Alaska Native,666,2016,65,150,6.04805555788209,6.0419733588979,6.05413775686628,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,American Indian or Alaska Native,4-year college graduate or higher,2016,25,150,6.31449300515141,6.30757700571512,6.32140900458771,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,American Indian or Alaska Native,High school graduate or lower,2016,25,150,6.06112990494589,6.05534409848718,6.0669157114046,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,American Indian or Alaska Native,Some college education but no 4-year college degree,2016,25,150,5.99394922056089,5.98777269626979,6.00012574485198,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Asian or Pacific Islander,666,2016,25,150,8.15603831648013,8.14816348694669,8.16391314601358,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Asian or Pacific Islander,666,2016,65,150,8.16687901617052,8.15720981556324,8.17654821677781,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Asian or Pacific Islander,4-year college graduate or higher,2016,25,150,8.15081766458297,8.14136443650793,8.16027089265801,nation,mean
